tick,iso8601,House,Work,School,Restaurant,Outdoor,Car,Public Transport,Shop,Medical,Place of Worship,Indoor Sport,Cinema or Theatre,Museum or Zoo,Visit
76,02/23/2020T12:40:00 ,148275,7924,462,7857,9107,8459,2708,4675,121,807,1515,0,457,10343
77,02/23/2020T12:50:00 ,148231,7716,462,8540,9847,7907,2500,4330,121,807,1515,0,457,10277
78,02/23/2020T13:00:00 ,144583,7347,638,9857,10795,10313,2320,2919,31,389,1528,0,566,11424
79,02/23/2020T13:10:00 ,145726,7305,638,10701,10305,8988,1898,3191,31,73,1615,0,618,11621
80,02/23/2020T13:20:00 ,144718,7428,638,10608,10589,8538,1750,3467,0,73,1663,0,507,12731
81,02/23/2020T13:30:00 ,144651,7394,598,10707,11351,7419,1210,3984,0,73,1523,0,507,13293
82,02/23/2020T13:40:00 ,142960,7143,598,10086,13178,7397,1551,4220,0,0,1448,0,507,13622
83,02/23/2020T13:50:00 ,140688,7205,598,9182,14748,9257,1894,3933,0,0,1274,98,289,13544
84,02/23/2020T14:00:00 ,132977,7451,629,7589,19302,13416,2297,3761,0,0,1291,679,376,12942
85,02/23/2020T14:10:00 ,132099,7531,629,6899,20124,12879,2203,4979,0,0,1143,679,376,13169
86,02/23/2020T14:20:00 ,130349,7324,629,6455,21489,12815,2345,5154,59,144,1198,863,376,13510
87,02/23/2020T14:30:00 ,128945,7082,629,5793,23450,12050,2217,6550,59,144,1385,863,376,13167
88,02/23/2020T14:40:00 ,127388,6839,629,5047,25072,12494,1922,6703,59,409,1453,863,523,13309
89,02/23/2020T14:50:00 ,127242,6699,535,4677,26161,11616,2067,6606,0,497,1173,904,523,14010
90,02/23/2020T15:00:00 ,122903,6263,567,3656,28646,15350,1647,7132,0,497,1280,963,554,13252
91,02/23/2020T15:10:00 ,123895,5883,567,3664,30092,12462,1933,7506,0,497,1291,873,554,13493
92,02/23/2020T15:20:00 ,123569,5837,689,3497,30399,11639,1631,8523,0,583,1432,873,610,13428
93,02/23/2020T15:30:00 ,123646,5804,802,3033,31109,10396,1164,9319,58,439,1432,927,610,13971
94,02/23/2020T15:40:00 ,121328,5816,653,3313,34111,11128,1211,8363,58,439,1250,855,767,13418
95,02/23/2020T15:50:00 ,120983,5741,653,3034,35305,10929,1638,7819,58,439,1248,876,669,13318
96,02/23/2020T16:00:00 ,118793,5699,554,3062,37936,12398,1537,7442,58,439,1116,768,351,12557
97,02/23/2020T16:10:00 ,119172,5580,554,3364,36452,12015,2009,7662,58,351,1158,722,351,13262
98,02/23/2020T16:20:00 ,119953,5603,554,3563,36532,10820,1625,8288,58,351,1355,893,351,12764
99,02/23/2020T16:30:00 ,122561,5474,554,3711,35376,9658,1743,8093,58,351,1227,969,351,12584
100,02/23/2020T16:40:00 ,125286,5423,620,3390,33511,9918,1661,7686,58,351,1235,962,351,12258
101,02/23/2020T16:50:00 ,124779,5290,559,3121,33535,11211,1698,7725,0,351,1235,962,382,11862
102,02/23/2020T17:00:00 ,126991,4947,514,3181,28868,14592,1750,7135,0,351,1230,1006,254,11891
103,02/23/2020T17:10:00 ,129103,4947,268,3911,26958,13990,2166,6944,0,86,1079,917,300,12041
104,02/23/2020T17:20:00 ,131722,4903,268,4466,24746,12931,2112,6226,0,86,1079,977,300,12894
105,02/23/2020T17:30:00 ,132858,4680,236,4188,23753,11869,2405,6122,0,740,1079,1072,495,13213
106,02/23/2020T17:40:00 ,134791,4679,281,3988,23708,12709,2237,4734,0,740,996,865,495,12487
107,02/23/2020T17:50:00 ,137353,4552,221,3455,23111,12317,2048,4486,101,740,903,865,550,12008
108,02/23/2020T18:00:00 ,142146,3918,186,3849,18817,14163,2819,3219,101,785,514,954,435,10804
109,02/23/2020T18:10:00 ,144432,3516,186,3939,18203,12713,2828,3650,101,882,341,1059,379,10481
110,02/23/2020T18:20:00 ,146721,3784,186,3523,17048,11604,2998,3235,101,958,369,1059,379,10745
111,02/23/2020T18:30:00 ,146763,3646,186,3121,16483,13207,2805,3164,101,1190,323,957,335,10429
112,02/23/2020T18:40:00 ,149491,3601,186,3065,14944,12709,2905,2767,101,886,184,1103,279,10489
113,02/23/2020T18:50:00 ,150989,3319,186,3017,14291,13282,3087,2784,101,841,137,987,279,9410
114,02/23/2020T19:00:00 ,156579,2741,80,3977,11118,12703,1967,1747,101,921,204,1186,381,9005
115,02/23/2020T19:10:00 ,158211,2741,80,5029,9286,11166,2486,1617,101,803,204,1412,186,9388
116,02/23/2020T19:20:00 ,160399,2667,80,5569,7926,10231,2095,1285,0,803,162,1504,131,9858
117,02/23/2020T19:30:00 ,160834,2784,80,6552,7905,9570,1336,1111,0,665,162,1683,75,9953
118,02/23/2020T19:40:00 ,162674,2725,80,6967,7780,7443,1129,794,0,665,162,1798,75,10418
119,02/23/2020T19:50:00 ,162756,2625,80,6989,7741,8405,956,360,0,665,190,1840,29,10074
120,02/23/2020T20:00:00 ,165093,2487,80,7165,6625,7535,948,395,0,537,95,2010,0,9740
121,02/23/2020T20:10:00 ,164762,2451,80,7758,7080,7242,702,292,0,537,95,2216,0,9495
122,02/23/2020T20:20:00 ,166237,2467,80,8394,6005,5642,1151,142,0,272,95,2216,0,10009
123,02/23/2020T20:30:00 ,166358,2438,80,9099,5775,5177,712,236,0,196,123,2321,0,10195
124,02/23/2020T20:40:00 ,166460,2403,80,9067,6823,5101,723,147,0,196,165,2174,0,9371
125,02/23/2020T20:50:00 ,166448,2403,80,10488,6469,4563,738,212,0,196,165,2174,0,8774
126,02/23/2020T21:00:00 ,167401,2182,0,10771,5066,5050,1017,212,0,196,165,1687,0,8963
127,02/23/2020T21:10:00 ,167406,2182,0,11190,4981,5396,868,74,0,111,220,1576,0,8706
128,02/23/2020T21:20:00 ,168655,2225,0,10792,4616,4857,657,74,0,111,285,1726,0,8712
129,02/23/2020T21:30:00 ,170293,2173,0,11470,4498,3341,416,74,0,111,285,1417,0,8632
130,02/23/2020T21:40:00 ,171721,2130,0,10710,3961,3991,279,74,0,111,285,1243,0,8205
131,02/23/2020T21:50:00 ,172397,1973,0,10758,4106,3880,213,74,0,0,285,1148,0,7876
132,02/23/2020T22:00:00 ,174228,1826,0,8671,3548,5437,808,0,0,0,243,1086,0,6863
133,02/23/2020T22:10:00 ,175131,1393,0,8555,2719,6247,1010,0,0,0,215,1086,0,6354
134,02/23/2020T22:20:00 ,176379,1393,0,8758,2644,5358,530,0,0,0,132,1086,0,6430
135,02/23/2020T22:30:00 ,178439,1261,0,8158,2782,4931,346,0,0,0,132,681,0,5980
136,02/23/2020T22:40:00 ,179059,1146,0,7259,2803,5078,542,0,0,0,132,602,108,5981
137,02/23/2020T22:50:00 ,181334,1146,0,7285,2364,3415,546,0,0,0,132,602,108,5778
138,02/23/2020T23:00:00 ,181942,1062,0,6281,2335,5112,313,0,0,0,132,452,108,4973
139,02/23/2020T23:10:00 ,183449,878,0,5751,2523,4668,236,114,0,0,67,452,108,4464
140,02/23/2020T23:20:00 ,184715,743,0,5899,2255,3509,454,0,0,0,67,452,108,4508
141,02/23/2020T23:30:00 ,185559,498,0,5259,2544,3498,473,158,0,0,67,299,108,4247
142,02/23/2020T23:40:00 ,186992,544,0,4965,2204,3308,383,0,0,0,0,299,108,3907
143,02/23/2020T23:50:00 ,188305,499,0,4218,2231,3055,0,0,0,0,0,299,108,3995
144,02/24/2020T00:00:00 ,189456,499,0,4376,2074,2822,0,0,0,0,0,120,108,3255
145,02/24/2020T00:10:00 ,190876,499,0,4454,2122,1381,80,0,0,0,0,120,108,3070
146,02/24/2020T00:20:00 ,191535,499,0,4291,2046,1046,80,0,0,0,0,120,108,2985
147,02/24/2020T00:30:00 ,192210,499,0,4204,1704,740,172,0,0,0,0,120,108,2953
148,02/24/2020T00:40:00 ,192523,438,0,3875,1703,818,172,0,0,0,0,120,108,2953
149,02/24/2020T00:50:00 ,192978,438,0,3451,1499,854,440,0,0,0,0,120,108,2822
150,02/24/2020T01:00:00 ,194305,280,0,2978,949,1271,212,0,0,0,0,120,0,2595
151,02/24/2020T01:10:00 ,194417,338,0,2978,871,1268,212,0,0,0,0,120,0,2506
152,02/24/2020T01:20:00 ,194879,280,0,2765,964,1104,212,0,0,0,0,0,0,2506
153,02/24/2020T01:30:00 ,195246,280,0,2549,808,1109,212,0,0,0,0,0,0,2506
154,02/24/2020T01:40:00 ,195780,280,0,2549,808,718,212,0,0,0,0,0,0,2363
155,02/24/2020T01:50:00 ,195997,280,0,2549,808,605,108,0,0,0,0,0,0,2363
156,02/24/2020T02:00:00 ,196555,280,0,1863,888,239,578,0,0,0,0,0,0,2307
157,02/24/2020T02:10:00 ,196638,280,0,1702,983,122,578,100,0,0,0,0,0,2307
158,02/24/2020T02:20:00 ,196652,280,0,1702,983,197,489,100,0,0,0,0,0,2307
159,02/24/2020T02:30:00 ,196883,280,0,1482,584,664,460,100,0,0,0,0,0,2257
160,02/24/2020T02:40:00 ,196949,280,0,1482,518,764,460,0,0,0,0,0,0,2257
161,02/24/2020T02:50:00 ,196792,280,0,1401,518,1064,460,0,0,0,0,0,0,2195
162,02/24/2020T03:00:00 ,197375,355,0,1118,387,1150,79,0,0,0,0,0,0,2246
163,02/24/2020T03:10:00 ,197751,355,0,945,340,1124,0,0,0,0,0,0,0,2195
164,02/24/2020T03:20:00 ,197908,355,0,987,0,1022,243,0,0,0,0,0,0,2195
165,02/24/2020T03:30:00 ,198060,355,0,936,0,921,314,0,0,0,0,0,0,2124
166,02/24/2020T03:40:00 ,198306,355,0,876,0,624,374,0,0,0,0,0,0,2175
167,02/24/2020T03:50:00 ,198775,355,0,841,0,186,314,0,0,0,0,0,0,2239
168,02/24/2020T04:00:00 ,195663,474,0,790,57,65,31,0,0,0,0,0,0,5630
169,02/24/2020T04:10:00 ,195698,474,0,790,57,61,0,0,0,0,0,0,0,5630
170,02/24/2020T04:20:00 ,195627,474,0,790,98,169,0,0,0,0,0,0,0,5552
171,02/24/2020T04:30:00 ,195433,474,0,790,98,295,34,34,0,0,0,0,0,5552
172,02/24/2020T04:40:00 ,195262,474,0,790,136,428,68,0,0,0,0,0,0,5552
173,02/24/2020T04:50:00 ,194959,565,0,722,306,538,68,0,0,0,0,0,0,5552
174,02/24/2020T05:00:00 ,194703,730,0,722,184,732,135,0,0,0,0,0,0,5504
175,02/24/2020T05:10:00 ,194641,870,0,470,184,795,246,0,0,0,0,0,0,5504
176,02/24/2020T05:20:00 ,194463,921,0,470,242,830,246,34,0,0,0,0,0,5504
177,02/24/2020T05:30:00 ,194070,995,0,304,229,1322,252,34,0,0,0,0,0,5504
178,02/24/2020T05:40:00 ,193927,1267,0,217,236,1384,141,34,0,0,0,0,0,5504
179,02/24/2020T05:50:00 ,193669,1428,0,170,303,1504,188,34,0,0,0,0,0,5414
180,02/24/2020T06:00:00 ,193530,2276,0,68,157,722,335,34,0,0,0,0,0,5588
181,02/24/2020T06:10:00 ,193045,2276,0,55,132,1181,433,0,0,0,0,0,0,5588
182,02/24/2020T06:20:00 ,192797,2468,0,55,271,1104,381,46,0,0,0,0,0,5588
183,02/24/2020T06:30:00 ,192522,2821,0,0,538,612,543,0,0,0,0,0,0,5674
184,02/24/2020T06:40:00 ,192110,2955,0,0,674,773,610,0,0,0,0,0,0,5588
185,02/24/2020T06:50:00 ,191812,3328,0,0,612,864,506,0,0,0,0,0,0,5588
186,02/24/2020T07:00:00 ,190469,4078,0,0,824,1407,344,0,0,0,0,0,0,5588
187,02/24/2020T07:10:00 ,190120,4226,0,0,840,1544,392,0,0,0,0,0,0,5588
188,02/24/2020T07:20:00 ,189649,4336,0,0,971,1537,564,65,0,0,0,0,0,5588
189,02/24/2020T07:30:00 ,187733,4479,0,0,1842,2442,710,34,0,0,0,0,0,5470
190,02/24/2020T07:40:00 ,186565,4704,0,0,2386,2501,913,58,0,0,0,0,0,5583
191,02/24/2020T07:50:00 ,185402,5055,474,0,2724,2396,806,163,0,0,0,0,0,5690
192,02/24/2020T08:00:00 ,184153,6000,590,0,2405,2466,761,687,91,0,0,0,0,5557
193,02/24/2020T08:10:00 ,183885,6580,623,41,1986,2065,692,1081,91,0,0,0,0,5666
194,02/24/2020T08:20:00 ,182617,6740,623,41,2444,3041,682,899,91,0,0,0,0,5532
195,02/24/2020T08:30:00 ,181077,6630,740,73,2201,3940,1388,1038,91,0,0,0,0,5532
196,02/24/2020T08:40:00 ,179270,7058,740,141,3048,4759,939,970,91,0,0,0,0,5694
197,02/24/2020T08:50:00 ,177462,7283,740,141,4482,4440,815,1107,464,0,82,0,0,5694
198,02/24/2020T09:00:00 ,173155,7755,740,152,6804,5479,906,1135,691,0,148,0,29,5716
199,02/24/2020T09:10:00 ,171945,7846,796,152,6417,5995,855,2199,691,0,192,0,29,5593
200,02/24/2020T09:20:00 ,169768,7964,796,184,7485,6941,967,1780,691,185,253,0,29,5667
201,02/24/2020T09:30:00 ,166885,8068,796,289,8784,7590,962,2306,318,431,402,0,29,5850
202,02/24/2020T09:40:00 ,164090,8356,740,355,10325,7169,1538,3188,318,431,402,0,73,5725
203,02/24/2020T09:50:00 ,162042,8499,740,300,11384,7021,2204,3227,161,1137,585,0,73,5337
204,02/24/2020T10:00:00 ,154728,8910,915,562,14325,9306,2652,4104,109,1251,821,0,73,4954
205,02/24/2020T10:10:00 ,154045,8921,960,685,14694,7995,2011,5389,109,1764,870,0,73,5194
206,02/24/2020T10:20:00 ,153197,8765,960,653,14192,8954,2359,4995,109,2146,928,0,73,5379
207,02/24/2020T10:30:00 ,150642,8893,1016,1009,14969,7463,1799,6746,109,2673,878,0,294,6219
208,02/24/2020T10:40:00 ,149031,8925,1016,1007,15192,8494,1948,6938,109,2325,1064,0,349,6312
209,02/24/2020T10:50:00 ,147791,8990,1016,1035,15269,8703,2517,7139,18,2252,1222,0,349,6409
210,02/24/2020T11:00:00 ,145451,9089,1096,1525,14469,11316,2455,7372,18,2283,1240,0,430,5966
211,02/24/2020T11:10:00 ,145902,9093,1096,1539,13903,11595,2260,6943,18,2011,1407,0,541,6402
212,02/24/2020T11:20:00 ,146508,8985,1096,1510,14415,10488,2379,6499,107,1654,1854,0,457,6758
213,02/24/2020T11:30:00 ,146438,8887,1096,2212,14446,10452,1738,6737,197,1401,1819,0,457,6830
214,02/24/2020T11:40:00 ,146057,8982,886,2246,13967,11220,2425,6757,197,1161,1491,0,457,6864
215,02/24/2020T11:50:00 ,146095,8805,886,1753,14895,12018,2215,6331,197,973,1467,0,457,6618
216,02/24/2020T12:00:00 ,144508,8165,518,3512,12889,14214,2677,6136,108,837,1441,0,428,7277
217,02/24/2020T12:10:00 ,145549,8233,528,4535,11403,12209,2906,6160,108,894,1635,0,428,8122
218,02/24/2020T12:20:00 ,146587,7994,462,5616,10601,11222,2770,5467,90,837,1559,0,428,9077
219,02/24/2020T12:30:00 ,148040,7924,462,7521,9547,8439,2564,5696,90,780,1539,0,457,9651
220,02/24/2020T12:40:00 ,148275,7924,462,7857,9107,8459,2708,4675,121,807,1515,0,457,10343
221,02/24/2020T12:50:00 ,148231,7716,462,8540,9847,7907,2500,4330,121,807,1515,0,457,10277
222,02/24/2020T13:00:00 ,144583,7347,638,9857,10795,10313,2320,2919,31,389,1528,0,566,11424
223,02/24/2020T13:10:00 ,145726,7305,638,10701,10305,8988,1898,3191,31,73,1615,0,618,11621
224,02/24/2020T13:20:00 ,144718,7428,638,10608,10589,8538,1750,3467,0,73,1663,0,507,12731
225,02/24/2020T13:30:00 ,144651,7394,598,10707,11351,7419,1210,3984,0,73,1523,0,507,13293
226,02/24/2020T13:40:00 ,142960,7143,598,10086,13178,7397,1551,4220,0,0,1448,0,507,13622
227,02/24/2020T13:50:00 ,140688,7205,598,9182,14748,9257,1894,3933,0,0,1274,98,289,13544
228,02/24/2020T14:00:00 ,132977,7451,629,7589,19302,13416,2297,3761,0,0,1291,679,376,12942
229,02/24/2020T14:10:00 ,132099,7531,629,6899,20124,12879,2203,4979,0,0,1143,679,376,13169
230,02/24/2020T14:20:00 ,130349,7324,629,6455,21489,12815,2345,5154,59,144,1198,863,376,13510
231,02/24/2020T14:30:00 ,128945,7082,629,5793,23450,12050,2217,6550,59,144,1385,863,376,13167
232,02/24/2020T14:40:00 ,127388,6839,629,5047,25072,12494,1922,6703,59,409,1453,863,523,13309
233,02/24/2020T14:50:00 ,127242,6699,535,4677,26161,11616,2067,6606,0,497,1173,904,523,14010
234,02/24/2020T15:00:00 ,122903,6263,567,3656,28646,15350,1647,7132,0,497,1280,963,554,13252
235,02/24/2020T15:10:00 ,123895,5883,567,3664,30092,12462,1933,7506,0,497,1291,873,554,13493
236,02/24/2020T15:20:00 ,123569,5837,689,3497,30399,11639,1631,8523,0,583,1432,873,610,13428
237,02/24/2020T15:30:00 ,123646,5804,802,3033,31109,10396,1164,9319,58,439,1432,927,610,13971
238,02/24/2020T15:40:00 ,121328,5816,653,3313,34111,11128,1211,8363,58,439,1250,855,767,13418
239,02/24/2020T15:50:00 ,120983,5741,653,3034,35305,10929,1638,7819,58,439,1248,876,669,13318
240,02/24/2020T16:00:00 ,118793,5699,554,3062,37936,12398,1537,7442,58,439,1116,768,351,12557
241,02/24/2020T16:10:00 ,119172,5580,554,3364,36452,12015,2009,7662,58,351,1158,722,351,13262
242,02/24/2020T16:20:00 ,119953,5603,554,3563,36532,10820,1625,8288,58,351,1355,893,351,12764
243,02/24/2020T16:30:00 ,122561,5474,554,3711,35376,9658,1743,8093,58,351,1227,969,351,12584
244,02/24/2020T16:40:00 ,125286,5423,620,3390,33511,9918,1661,7686,58,351,1235,962,351,12258
245,02/24/2020T16:50:00 ,124779,5290,559,3121,33535,11211,1698,7725,0,351,1235,962,382,11862
246,02/24/2020T17:00:00 ,126991,4947,514,3181,28868,14592,1750,7135,0,351,1230,1006,254,11891
247,02/24/2020T17:10:00 ,129103,4947,268,3911,26958,13990,2166,6944,0,86,1079,917,300,12041
248,02/24/2020T17:20:00 ,131722,4903,268,4466,24746,12931,2112,6226,0,86,1079,977,300,12894
249,02/24/2020T17:30:00 ,132858,4680,236,4188,23753,11869,2405,6122,0,740,1079,1072,495,13213
250,02/24/2020T17:40:00 ,134791,4679,281,3988,23708,12709,2237,4734,0,740,996,865,495,12487
251,02/24/2020T17:50:00 ,137353,4552,221,3455,23111,12317,2048,4486,101,740,903,865,550,12008
252,02/24/2020T18:00:00 ,142146,3918,186,3849,18817,14163,2819,3219,101,785,514,954,435,10804
253,02/24/2020T18:10:00 ,144432,3516,186,3939,18203,12713,2828,3650,101,882,341,1059,379,10481
254,02/24/2020T18:20:00 ,146721,3784,186,3523,17048,11604,2998,3235,101,958,369,1059,379,10745
255,02/24/2020T18:30:00 ,146763,3646,186,3121,16483,13207,2805,3164,101,1190,323,957,335,10429
256,02/24/2020T18:40:00 ,149491,3601,186,3065,14944,12709,2905,2767,101,886,184,1103,279,10489
257,02/24/2020T18:50:00 ,150989,3319,186,3017,14291,13282,3087,2784,101,841,137,987,279,9410
258,02/24/2020T19:00:00 ,156579,2741,80,3977,11118,12703,1967,1747,101,921,204,1186,381,9005
259,02/24/2020T19:10:00 ,158211,2741,80,5029,9286,11166,2486,1617,101,803,204,1412,186,9388
260,02/24/2020T19:20:00 ,160399,2667,80,5569,7926,10231,2095,1285,0,803,162,1504,131,9858
261,02/24/2020T19:30:00 ,160834,2784,80,6552,7905,9570,1336,1111,0,665,162,1683,75,9953
262,02/24/2020T19:40:00 ,162674,2725,80,6967,7780,7443,1129,794,0,665,162,1798,75,10418
263,02/24/2020T19:50:00 ,162756,2625,80,6989,7741,8405,956,360,0,665,190,1840,29,10074
264,02/24/2020T20:00:00 ,165093,2487,80,7165,6625,7535,948,395,0,537,95,2010,0,9740
265,02/24/2020T20:10:00 ,164762,2451,80,7758,7080,7242,702,292,0,537,95,2216,0,9495
266,02/24/2020T20:20:00 ,166237,2467,80,8394,6005,5642,1151,142,0,272,95,2216,0,10009
267,02/24/2020T20:30:00 ,166358,2438,80,9099,5775,5177,712,236,0,196,123,2321,0,10195
